Url,mean_sentiment,sentiment_label_transformed
https://www.airbnb.es/rooms/1023364323602579083/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1780376708&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019838_P3dZ86VMJOoY1YzD&previous_page_section_name=1000&federated_search_id=39a77734-edcd-4ae0-a419-f149794a99f7,0.8888888888888888,Positivo
https://www.airbnb.es/rooms/1023364323602579083/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1780376708&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019912_P3CT-JhnNrJluoRo&previous_page_section_name=1000&federated_search_id=9a2f3380-4fb3-4c0c-8ddf-b22f3eb53bb9,0.8888888888888888,Positivo
https://www.airbnb.es/rooms/1023897134684959053/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019976_P32AJjZMJBPSnepn&previous_page_section_name=1000&federated_search_id=8b94a9e9-666a-4239-86e6-1e710ce0a0f7,0.9285714285714286,Positivo
https://www.airbnb.es/rooms/1023897134684959053/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731020022_P3T9Hvx9iB9mIwtU&previous_page_section_name=1000&federated_search_id=5715558b-0933-4310-8faa-456610737986,0.9285714285714286,Positivo
https://www.airbnb.es/rooms/1024439156015801160/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2008166036&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019711_P3EMR-oJ2D7AlukY&previous_page_section_name=1000&federated_search_id=808e33f9-d66f-4c41-b00a-802f9e425cd5,0.953125,Positivo
https://www.airbnb.es/rooms/1024439156015801160/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2008166036&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019786_P37lwYwVuwNXrUKz&previous_page_section_name=1000&federated_search_id=d579febc-dcfb-45e9-ae8e-b8068c1c30c6,0.953125,Positivo
https://www.airbnb.es/rooms/1024439156015801160/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2008166036&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019888_P3R4iIZDfWggkuym&previous_page_section_name=1000&federated_search_id=32880182-6c91-4571-ba79-228f53d08319,0.953125,Positivo
https://www.airbnb.es/rooms/1025298108550252531/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019591_P3P17VJxUYP1FH7q&previous_page_section_name=1000&federated_search_id=20ca2a2d-8fa4-41ba-a819-e018e9e62750,0.7045454545454546,Positivo
https://www.airbnb.es/rooms/1025886891634709543/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1861210605&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019424_P3A4_a55Q606ydAl&previous_page_section_name=1000&federated_search_id=238fe0b7-073c-46ab-8754-9773fe9d3124,0.9672131147540983,Positivo
https://www.airbnb.es/rooms/1025886891634709543/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1861210605&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019674_P3MuMiLy_F0QIDeu&previous_page_section_name=1000&federated_search_id=8f1981a1-6c5b-40b3-bbc9-cdf5107b0589,0.9672131147540983,Positivo
https://www.airbnb.es/rooms/1025886891634709543/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1861210605&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019698_P319QyqNPE7jBa0D&previous_page_section_name=1000&federated_search_id=a8f03eba-a1e3-49be-ab01-6c5aaa2206db,0.9672131147540983,Positivo
